time,upper,lower
87.31901763,23.81395819,22.82098266
87.31959125,23.81395819,22.82109621
87.32028988,23.81395819,22.82110711
87.321105,23.81395819,22.8211207
87.32170208,23.81395819,22.82119758
87.32232983,23.81395819,22.82120295
87.32297667,23.81395819,22.82184701
87.49210137,23.81395819,22.82194281
87.4926765,23.81395819,22.82202848
87.49325221,23.81395819,22.82210127
87.49382387,23.81395819,22.82210535
87.49445096,23.81395819,22.82228124
87.49500967,23.81395819,22.82228542
87.49566688,23.81395819,22.82242894
87.49628442,23.81395819,22.82297608
87.64030988,23.81395819,22.82312459
87.64135504,23.81395819,22.82315477
87.64271258,23.81395819,22.82328228
87.64348812,23.81395819,22.82328959
87.64412171,23.81395819,22.82330071
87.64472913,23.81395819,22.82333252
87.64530913,23.81395819,22.823362
87.64603008,23.81395819,22.82467847
87.8152975,23.81395819,22.8248086
87.8164045,23.81395819,22.82484108
87.81785162,23.81395819,22.82485512
87.81899279,23.81395819,22.82486831
87.82011983,23.81395819,22.82488526
87.82152838,23.81395819,22.82491988
87.822793,23.81395819,22.82492868
87.82396696,23.81395819,22.82583035
88.01895271,23.81395819,22.82590772
88.01985058,23.81395819,22.82604463
88.02044813,23.81395819,22.82619682
88.0213175,23.81395819,22.8262171
88.02218513,23.81395819,22.8262413
88.02341692,23.81395819,22.8262613
88.02431483,23.81395819,22.82630412
88.024884,23.81395819,22.82764143
88.17201962,23.81395819,22.82768726
88.173342,23.81395819,22.82771837
88.17406992,23.81395819,22.82776166
88.17500546,23.81395819,22.82777878
88.17621887,23.81395819,22.82778747
88.17738254,23.81395819,22.82785011
88.17803283,23.81395819,22.8278969
88.17878454,23.81395819,22.82895606
88.34961092,23.81395819,22.82898337
88.35083346,23.81395819,22.82901972
88.35246225,23.81395819,22.82902349
88.3537185,23.81395819,22.82903416
88.35493004,23.81395819,22.82903864
88.35596754,23.81395819,22.82904107
88.35668762,23.81395819,22.82909039
88.35794192,23.81395819,22.83000339
88.50753325,23.81395819,22.8301029
88.50894063,23.81395819,22.83015425
88.50970042,23.81395819,22.83017338
88.51053487,23.81395819,22.83024959
88.51187638,23.81395819,22.83028032
88.51306104,23.81395819,22.83033381
88.51393129,23.81395819,22.83034307
88.51483225,23.81395819,22.83142662
88.51601417,23.81395819,22.8317641
88.67875233,23.81395819,22.83179455
88.67988725,23.81395819,22.83180187
88.68169454,23.81395819,22.83192074
88.683079,23.81395819,22.83192689
88.68436258,23.81395819,22.83198864
88.68559229,23.81395819,22.83203181
88.68666688,23.81395819,22.83204149
88.68739712,23.81395819,22.83312079
88.96098975,23.81395819,22.83315338
88.96235408,23.81395819,22.83323153
88.96342446,23.81395819,22.83327685
88.96410113,23.81395819,22.83329604
88.96483521,23.81395819,22.83329643
88.96551737,23.81395819,22.83333134
88.96615379,23.81395819,22.83335406
88.96680288,23.81395819,22.83375273
88.96702738,23.81395819,22.83407209
88.96730958,23.81395819,22.83457943
89.13252279,23.81395819,22.83470967
89.13384446,23.81395819,22.83470996
89.13458896,23.81395819,22.8348228
89.13530113,23.81395819,22.83482883
89.13591871,23.81395819,22.83483919
89.13660979,23.81395819,22.8349008
89.13735283,23.81395819,22.83490327
89.13802533,23.81395819,22.83519046
89.28864033,23.81395819,22.83522388
89.28985663,23.81395819,22.8352865
89.29111146,23.81395819,22.83530307
89.29202908,23.81395819,22.83538379
89.29275971,23.81395819,22.83540707
89.29344821,23.81395819,22.83545858
89.2941645,23.81395819,22.83549667
89.29508779,23.81395819,22.83709734
89.48827092,23.81395819,22.83712544
89.48917446,23.81395819,22.83716502
89.49030838,23.81395819,22.83716627
89.49132888,23.81395819,22.83716948
89.49281554,23.81395819,22.8371995
89.49400163,23.81395819,22.83719953
89.49528967,23.81395819,22.8372356
89.49659933,23.81395819,22.83807417
89.6500805,23.81395819,22.83807784
89.65158333,23.81395819,22.8381516
89.65229254,23.81395819,22.83820835
89.65296125,23.81395819,22.83824175
89.65379025,23.81395819,22.83827888
89.65464283,23.81395819,22.83828254
89.65538654,23.81395819,22.83829436
89.65637063,23.81395819,22.83954286
89.8393,23.81395819,22.83963471
89.84000317,23.81395819,22.8396505
89.84083946,23.81395819,22.83965318
89.84156575,23.81395819,22.83965985
89.84234267,23.81395819,22.83968341
89.84307379,23.81395819,22.83969101
89.84377687,23.81395819,22.83971054
89.84458425,23.81395819,22.84040588
90.01450417,23.81395819,22.84045743
90.01610742,23.81395819,22.84046593
90.01683829,23.81395819,22.84046919
90.01759038,23.81395819,22.84058409
90.01836854,23.81395819,22.84058907
90.01904542,23.81395819,22.84060443
90.01988133,23.81395819,22.84065424
90.0206075,23.81395819,22.84144416
90.17088217,23.81395819,22.84149938
90.17215308,23.81395819,22.8416754
90.17342067,23.81395819,22.84173348
90.17465837,23.81395819,22.841734
90.17548042,23.81395819,22.84177501
90.17661604,23.81395819,22.84182791
90.17745471,23.81395819,22.84189785
90.17870742,23.81395819,22.84308808
90.35413371,23.81395819,22.84329316
90.35521571,23.81395819,22.84339124
90.35623746,23.81395819,22.84341616
90.35705321,23.81395819,22.84342754
90.35777863,23.81395819,22.84346946
90.35843171,23.81395819,22.84347494
90.35917008,23.81395819,22.84347853
90.35983879,23.81395819,22.84443148
90.50166767,23.81395819,22.84443987
90.50302933,23.81395819,22.84451024
90.50418871,23.81395819,22.8445315
90.50536379,23.81395819,22.84453231
90.50644279,23.81395819,22.84455916
90.50710546,23.81395819,22.84457094
90.50777217,23.81395819,22.84459112
90.5086275,23.81395819,22.84484574
90.50882075,23.81395819,22.84542162
90.67252667,23.81395819,22.84554755
90.67369242,23.81395819,22.84568717
90.67444696,23.81395819,22.84572433
90.67512908,23.81395819,22.84578681
90.67579363,23.81395819,22.84581264
90.67647571,23.81395819,22.84586499
90.67716225,23.81395819,22.84587367
90.67787267,23.81395819,22.8470309
90.8342845,23.81395819,22.84705267
90.834963,23.81395819,22.84705369
90.83562188,23.81395819,22.84707613
90.83635275,23.81395819,22.84712767
90.83707483,23.81395819,22.84713672
90.83792342,23.81395819,22.84714516
90.83872267,23.81395819,22.8471514
90.83951367,23.81395819,22.84823956
90.9875625,23.81395819,22.84831038
90.988716,23.81395819,22.84836646
90.98956571,23.81395819,22.84846877
90.99039992,23.81395819,22.84849496
90.99110138,23.81395819,22.84851783
90.99188392,23.81395819,22.84852465
90.9926605,23.81395819,22.84852918
90.99342358,23.81395819,22.84941183
91.14329933,23.81395819,22.84950463
91.14465217,23.81395819,22.84952951
91.14560517,23.81395819,22.84958008
91.14699183,23.81395819,22.84960337
91.14808792,23.81395819,22.84972484
91.14892592,23.81395819,22.84978057
91.14987696,23.81395819,22.849804
91.15065204,23.81395819,22.85083042
91.30919138,23.81395819,22.85089053
91.310018,23.81395819,22.8510523
91.31066417,23.81395819,22.85106578
91.31130458,23.81395819,22.85110482
91.31195492,23.81395819,22.85117114
91.31258621,23.81395819,22.85119336
91.3134405,23.81395819,22.85122318
91.3147615,23.81395819,22.85208629
91.47511442,23.81395819,22.85212555
91.47686783,23.81395819,22.85215293
91.47752392,23.81395819,22.85219015
91.47824579,23.81395819,22.85223831
91.47941079,23.81395819,22.85223995
91.48071171,23.81395819,22.85224322
91.48153617,23.81395819,22.85227669
91.48247508,23.81395819,22.85360027
91.64304238,23.81395819,22.85363321
91.64383242,23.81395819,22.85364116
91.64387004,23.81395819,22.85365742
91.64461921,23.81395819,22.85369805
91.64534554,23.81395819,22.85377332
91.646045,23.81395819,22.85378635
91.64686879,23.81395819,22.85380671
91.64774004,23.81395819,22.85381351
91.64868596,23.81395819,22.85471151
91.82719912,23.81395819,22.85487056
91.82802733,23.81395819,22.85489562
91.82926875,23.81395819,22.85495405
91.83070892,23.81395819,22.85498378
91.83209588,23.81395819,22.85500589
91.83322546,23.81395819,22.85501472
91.83445733,23.81395819,22.85505084
91.83528196,23.81395819,22.85548029
92.00014671,23.81395819,22.85563622
92.00148392,23.81395819,22.85574436
92.00283363,23.81395819,22.85582282
92.00440917,23.81395819,22.85587399
92.0057255,23.81395819,22.85591092
92.00707592,23.81395819,22.85593922
92.00819458,23.81395819,22.85597342
92.00955037,23.81395819,22.85701233
92.16788154,23.81395819,22.85703554
92.16929254,23.81395819,22.85704157
92.17029187,23.81395819,22.85707193
92.17101125,23.81395819,22.85709041
92.17214008,23.81395819,22.85710881
92.17300571,23.81395819,22.85711488
92.174217,23.81395819,22.85715368
92.17572213,23.81395819,22.85809979
92.35559488,23.81395819,22.85822996
92.356474,23.81395819,22.85824827
92.35735633,23.81395819,22.85827672
92.35815854,23.81395819,22.85837097
92.35911871,23.81395819,22.85837161
92.35984433,23.81395819,22.85838795
92.36103417,23.81395819,22.8584191
92.36240546,23.81395819,22.85927099
92.51249188,23.81395819,22.85938534
92.51343546,23.81395819,22.85939441
92.51477138,23.81395819,22.85939994
92.51579183,23.81395819,22.85941674
92.51692238,23.81395819,22.85943708
92.51757975,23.81395819,22.85949963
92.51838542,23.81395819,22.85952078
92.5192035,23.81395819,22.86072717
92.68255258,23.81395819,22.86075904
92.68328375,23.81395819,22.86086022
92.68392571,23.81395819,22.86086369
92.68459979,23.81395819,22.86087695
92.68531842,23.81395819,22.86100116
92.6864205,23.81395819,22.86100814
92.68760213,23.81395819,22.86101669
92.68891712,23.81395819,22.86234234
92.8575025,23.81395819,22.86237998
92.85818771,23.81395819,22.86238979
92.85891004,23.81395819,22.86243342
92.85960754,23.81395819,22.8624534
92.86040996,23.81395819,22.86251055
92.86113092,23.81395819,22.86251308
92.86180671,23.81395819,22.86254002
92.86258842,23.81395819,22.86358608
93.02198879,23.81395819,22.86363781
93.02329437,23.81395819,22.86371238
93.02401233,23.81395819,22.86376267
93.02473763,23.81395819,22.8637875
93.0254965,23.81395819,22.86385241
93.02611492,23.81395819,22.86385672
93.02719892,23.81395819,22.86385884
93.02843862,23.81395819,22.86512281
93.22150933,23.81395819,22.86525589
93.22228775,23.81395819,22.86526747
93.22302025,23.81395819,22.86534724
93.22373571,23.81395819,22.86536952
93.22444075,23.81395819,22.86537588
93.22520658,23.81395819,22.86539949
93.22595229,23.81395819,22.86542241
93.22698821,23.81395819,22.86628041
93.39928042,23.81395819,22.86632822
93.40007546,23.81395819,22.86634647
93.40072662,23.81395819,22.86644378
93.40146813,23.81395819,22.86646957
93.40209,23.81395819,22.86647363
93.40281613,23.81395819,22.8664755
93.40340725,23.81395819,22.86647646
93.40441175,23.81395819,22.86719126
93.56534075,23.81395819,22.86719151
93.5663105,23.81395819,22.86730355
93.56765375,23.81395819,22.86731692
93.56890825,23.81395819,22.86733562
93.57008346,23.81395819,22.86738786
93.5712785,23.81395819,22.86740372
93.57202892,23.81395819,22.86741166
93.57209238,23.81395819,22.86742188
93.57294433,23.81395819,22.86825324
93.76274863,23.81395819,22.86837714
93.76365442,23.81395819,22.86838551
93.76473033,23.81395819,22.86849512
93.76580692,23.81395819,22.8684981
93.76707879,23.81395819,22.86850319
93.76823858,23.81395819,22.86859349
93.76950621,23.81395819,22.86859403
93.77095717,23.81395819,22.86975507
93.92499804,23.81395819,22.86989952
93.9258095,23.81395819,22.86996462
93.9265675,23.81395819,22.87001926
93.92766808,23.81395819,22.87003196
93.92884758,23.81395819,22.87003551
93.92969646,23.81395819,22.87005577
93.93067483,23.81395819,22.87006317
93.93147079,23.81395819,22.87112475
94.09665404,23.81395819,22.87123656
94.09775688,23.81395819,22.87125466
94.09854725,23.81395819,22.87127803
94.09924996,23.81395819,22.87132885
94.10024238,23.81395819,22.87137686
94.10140771,23.81395819,22.8713952
94.10265033,23.81395819,22.87139571
94.10424171,23.81395819,22.87249094
94.31127913,23.81395819,22.87255924
94.31222862,23.81395819,22.87261197
94.31281704,23.81395819,22.87263217
94.31373733,23.81395819,22.8726494
94.31476192,23.81395819,22.87265503
94.31585946,23.81395819,22.87266762
94.31699546,23.81395819,22.87270335
94.31830238,23.81395819,22.87339758
94.31854617,23.81395819,22.87383015
94.48965433,23.81395819,22.87395657
94.49092171,23.81395819,22.87395728
94.49169913,23.81395819,22.87402418
94.49243604,23.81395819,22.87404369
94.493085,23.81395819,22.87404862
94.49389513,23.81395819,22.87415402
94.49468696,23.81395819,22.87417421
94.49546687,23.81395819,22.87505765
94.66005113,23.81395819,22.87510818
94.66121592,23.81395819,22.87516968
94.6622345,23.81395819,22.87526979
94.6634405,23.81395819,22.87546268
94.66442871,23.81395819,22.87548007
94.66538796,23.81395819,22.87548372
94.66621062,23.81395819,22.87552063
94.66731679,23.81395819,22.8762746
94.66806158,23.81395819,22.87672679
94.88314975,23.81395819,22.87675333
94.88418663,23.81395819,22.87676934
94.8850295,23.81395819,22.87679548
94.88579046,23.81395819,22.87688932
94.88651329,23.81395819,22.8769031
94.88714204,23.81395819,22.87694336
94.88784933,23.81395819,22.87695436
94.88866133,23.81395819,22.87782263
95.05144396,23.81395819,22.877922
95.05283013,23.81395819,22.87799352
95.05390004,23.81395819,22.87799804
95.05471217,23.81395819,22.87809204
95.05603583,23.81395819,22.87809255
95.05711229,23.81395819,22.87809263
95.057897,23.81395819,22.87810591
95.05872479,23.81395819,22.87912
95.22337454,23.81395819,22.87913754
95.22422987,23.81395819,22.87927702
95.22498958,23.81395819,22.8792846
95.22573204,23.81395819,22.87928674
95.22640454,23.81395819,22.87929094
95.22718371,23.81395819,22.87931512
95.22827758,23.81395819,22.87931595
95.22916754,23.81395819,22.8804107
95.39422083,23.81395819,22.88042557
95.39503938,23.81395819,22.88053979
95.39588062,23.81395819,22.88059106
95.39684358,23.81395819,22.88061167
95.39823887,23.81395819,22.88062864
95.39938621,23.81395819,22.88065047
95.40062604,23.81395819,22.88069117
95.4019675,23.81395819,22.88160029
95.56868425,23.81395819,22.88166511
95.56972446,23.81395819,22.88171993
95.57106604,23.81395819,22.88176235
95.57217713,23.81395819,22.881796
95.57328762,23.81395819,22.88181901
95.57431038,23.81395819,22.88184241
95.57554829,23.81395819,22.88187685
95.57682212,23.81395819,22.88315057
95.77834633,23.81395819,22.88319569
95.77922529,23.81395819,22.88321066
95.78014383,23.81395819,22.88333998
95.78092783,23.81395819,22.88334264
95.78181504,23.81395819,22.8833626
95.78254396,23.81395819,22.88340383
95.78334046,23.81395819,22.88340776
95.78425263,23.81395819,22.88441478
95.96187329,23.81395819,22.88444331
95.96334629,23.81395819,22.88444879
95.96456946,23.81395819,22.88453844
95.96576246,23.81395819,22.8845416
95.96679238,23.81395819,22.88455084
95.96822217,23.81395819,22.8845648
95.96948888,23.81395819,22.88457264
95.97093892,23.81395819,22.88559306
96.14357208,23.81395819,22.88560856
96.14483129,23.81395819,22.88561293
96.14582288,23.81395819,22.88561729
96.14694225,23.81395819,22.88567691
96.14802229,23.81395819,22.88569487
96.14899467,23.81395819,22.8857269
96.14965675,23.81395819,22.8857296
96.15040213,23.81395819,22.88660302
96.3342615,23.81395819,22.88664462
96.33493708,23.81395819,22.88673278
96.33590338,23.81395819,22.88673821
96.33659333,23.81395819,22.88684873
96.33731233,23.81395819,22.88685447
96.33813375,23.81395819,22.88691474
96.33891717,23.81395819,22.88692595
96.33997758,23.81395819,22.88804935
96.51646017,23.81395819,22.88805645
96.51721058,23.81395819,22.88814088
96.51796104,23.81395819,22.88818404
96.51861729,23.81395819,22.88820566
96.51938492,23.81395819,22.88822771
96.52013842,23.81395819,22.88824281
96.52082525,23.81395819,22.88824871
96.52161938,23.81395819,22.88930379
96.686421,23.81395819,22.88933988
96.68706896,23.81395819,22.88946359
96.68768804,23.81395819,22.88950545
96.68859163,23.81395819,22.88950726
96.68954838,23.81395819,22.88955229
96.6903385,23.81395819,22.88955469
96.69105025,23.81395819,22.88959698
96.69180663,23.81395819,22.89078224
96.8496875,23.81395819,22.89086
96.85126621,23.81395819,22.89090108
96.8520055,23.81395819,22.89095774
96.85266508,23.81395819,22.89099315
96.85391937,23.81395819,22.89100354
96.85497637,23.81395819,22.89108582
96.85600038,23.81395819,22.89109063
96.85725963,23.81395819,22.89148568
96.85785079,23.81395819,22.89199442
97.03245667,23.81395819,22.89211426
97.03332867,23.81395819,22.89219558
97.034071,23.81395819,22.89222882
97.03499308,23.81395819,22.89222914
97.03637537,23.81395819,22.89223253
97.03753617,23.81395819,22.89224982
97.03843679,23.81395819,22.89226165
97.03921975,23.81395819,22.89345539
97.22516071,23.81395819,22.89353028
97.22589721,23.81395819,22.89358896
97.22663254,23.81395819,22.89362816
97.22734879,23.81395819,22.89362935
97.22796342,23.81395819,22.89364588
97.22861033,23.81395819,22.89365458
97.22935579,23.81395819,22.89367985
97.23053154,23.81395819,22.89409087
97.23083725,23.81395819,22.89511408
97.39787254,23.81395819,22.89517148
97.39912396,23.81395819,22.89519671
97.40060833,23.81395819,22.8951987
97.40200396,23.81395819,22.89521228
97.40324275,23.81395819,22.89526258
97.40445733,23.81395819,22.89528703
97.40577525,23.81395819,22.89529832
97.40656217,23.81395819,22.89629277
97.60462425,23.81395819,22.89634366
97.60588217,23.81395819,22.89639282
97.60664971,23.81395819,22.89640125
97.607372,23.81395819,22.89641398
97.60804592,23.81395819,22.8964551
97.60873867,23.81395819,22.89646072
97.60950413,23.81395819,22.89648458
97.61045375,23.81395819,22.89773169
97.77721992,23.81395819,22.89773608
97.77807067,23.81395819,22.89776362
97.77882262,23.81395819,22.89776815
97.77958133,23.81395819,22.89779513
97.78081167,23.81395819,22.89780198
97.78216575,23.81395819,22.89780587
97.78304171,23.81395819,22.8978066
97.78446488,23.81395819,22.89896385
97.97864971,23.81395819,22.89911425
97.98004758,23.81395819,22.89912167
97.98097163,23.81395819,22.89915469
97.98202913,23.81395819,22.89919091
97.98288646,23.81395819,22.89920186
97.98367033,23.81395819,22.89925294
97.98480388,23.81395819,22.89928748
97.98603625,23.81395819,22.90058245
98.14743538,23.81395819,22.90060652
98.14895708,23.81395819,22.90061661
98.14984296,23.81395819,22.90064929
98.15067775,23.81395819,22.9006553
98.15138504,23.81395819,22.90068905
98.15201721,23.81395819,22.90072034
98.15272404,23.81395819,22.90072326
98.15409817,23.81395819,22.90175097
98.36066558,23.81395819,22.90191035
98.36135004,23.81395819,22.90207636
98.36203021,23.81395819,22.90210036
98.36277333,23.81395819,22.90212188
98.36411963,23.81395819,22.90214308
98.36534446,23.81395819,22.90218694
98.36616967,23.81395819,22.90228757
98.366893,23.81395819,22.90297914
98.53075287,23.81395819,22.90310951
98.53207858,23.81395819,22.90312282
98.53351146,23.81395819,22.90325211
98.53472475,23.81395819,22.90325411
98.53597333,23.81395819,22.9033373
98.53709646,23.81395819,22.90335007
98.53812583,23.81395819,22.90335318
98.53963346,23.81395819,22.90403775
98.72908217,23.81395819,22.90417617
98.73017708,23.81395819,22.90428683
98.73133213,23.81395819,22.90459605
98.73245958,23.81395819,22.90474807
98.73346054,23.81395819,22.90478293
98.734814,23.81395819,22.90483596
98.73598825,23.81395819,22.90484318
98.7373655,23.81395819,22.90536059
98.91154067,23.81395819,22.90546889
98.91289617,23.81395819,22.90547097
98.91435442,23.81395819,22.90559673
98.91620775,23.81395819,22.90561042
98.91727521,23.81395819,22.90561265
98.91799596,23.81395819,22.90562257
98.91869567,23.81395819,22.90565298
98.91947063,23.81395819,22.90688201
99.08658054,23.81395819,22.9069008
99.08740621,23.81395819,22.90690959
99.08811613,23.81395819,22.90693183
99.08891367,23.81395819,22.90694247
99.08960146,23.81395819,22.90694278
99.09060812,23.81395819,22.90699292
99.09195658,23.81395819,22.90699388
99.09339271,23.81395819,22.90711793
99.09359083,23.81395819,22.90805287
99.28028442,23.81395819,22.90805771
99.28154554,23.81395819,22.90813185
99.28252308,23.81395819,22.90813713
99.28331533,23.81395819,22.90819024
99.28404871,23.81395819,22.90821748
99.2847465,23.81395819,22.90825809
99.28546167,23.81395819,22.9083468
99.28618079,23.81395819,22.90946732
99.44505992,23.81395819,22.90953004
99.44625667,23.81395819,22.90955621
99.44760613,23.81395819,22.90964017
99.44868396,23.81395819,22.90972925
99.44944863,23.81395819,22.90982888
99.4503095,23.81395819,22.90984611
99.45105575,23.81395819,22.90985359
99.45181308,23.81395819,22.91039943
99.66273842,23.81395819,22.91045163
99.66352213,23.81395819,22.91053483
99.66461654,23.81395819,22.91069452
99.66590967,23.81395819,22.91080491
99.66699525,23.81395819,22.91083664
99.66805754,23.81395819,22.91085957
99.66918983,23.81395819,22.91093875
99.67043896,23.81395819,22.91171406
99.67126417,23.81395819,22.91188572
99.83200388,23.81395819,22.91196356
99.83347333,23.81395819,22.9120156
99.83442496,23.81395819,22.91202881
99.8356565,23.81395819,22.91203434
99.83698875,23.81395819,22.91203877
99.838319,23.81395819,22.91207822
99.839667,23.81395819,22.91209017
99.84078804,23.81395819,22.91308846
99.99563654,23.81395819,22.91320854
99.99702804,23.81395819,22.91335298
99.99794408,23.81395819,22.91343499
99.99874992,23.81395819,22.91346403
99.99975904,23.81395819,22.91346558
100.0010889,23.81395819,22.91351245
100.0024702,23.81395819,22.9136183
100.0035944,23.81395819,22.9147493
100.1912261,23.81395819,22.91484217
100.1923529,23.81395819,22.91485722
100.193774,23.81395819,22.91488448
100.1952413,23.81395819,22.91498551
100.1961421,23.81395819,22.91498781
100.197363,23.81395819,22.91498856
100.1990797,23.81395819,22.91500651
100.200154,23.81395819,22.91618736
100.4197127,23.81395819,22.91629821
100.4208878,23.81395819,22.91631613
100.4220736,23.81395819,22.9164347
100.4230505,23.81395819,22.91643563
100.4239584,23.81395819,22.9164365
100.4249549,23.81395819,22.91646991
100.4257078,23.81395819,22.91648692
100.4266081,23.81395819,22.91719608
100.6142952,23.81395819,22.91730491
100.6154347,23.81395819,22.91730549
100.6163112,23.81395819,22.91741953
100.6171829,23.81395819,22.91743177
100.617948,23.81395819,22.917479
100.6187582,23.81395819,22.91749669
100.6195928,23.81395819,22.91752747
100.6205631,23.81395819,22.9183038
100.6211358,23.81395819,22.91853282
100.7795162,23.81395819,22.91856041
100.7806675,23.81395819,22.91857768
100.7817353,23.81395819,22.91861271
100.7827693,23.81395819,22.91867662
100.7835929,23.81395819,22.9186878
100.7844182,23.81395819,22.91870164
100.7852524,23.81395819,22.91876325
100.7862172,23.81395819,22.91987138
100.9890924,23.81395819,22.91991952
100.9898772,23.81395819,22.91992485
100.9905605,23.81395819,22.91998984
100.9915209,23.81395819,22.92004882
100.992219,23.81395819,22.92006364
100.9929005,23.81395819,22.92007297
100.9935705,23.81395819,22.92010437
100.9943529,23.81395819,22.92111633
101.158122,23.81395819,22.92117243
101.1595338,23.81395819,22.921208
101.160855,23.81395819,22.92121644
101.1626352,23.81395819,22.9212271
101.1642001,23.81395819,22.92125276
101.165168,23.81395819,22.9212842
101.1661429,23.81395819,22.92129171
101.1675844,23.81395819,22.9221863
101.3247513,23.81395819,22.92231763
101.325703,23.81395819,22.92239589
101.3265755,23.81395819,22.92242429
101.3274387,23.81395819,22.92243249
101.3285035,23.81395819,22.92247107
101.3295532,23.81395819,22.92248118
101.33089,23.81395819,22.92248451
101.3323447,23.81395819,22.92355871
101.5051223,23.81395819,22.92362248
101.5063023,23.81395819,22.92366651
101.5071805,23.81395819,22.92371865
101.5079756,23.81395819,22.92372689
101.5090326,23.81395819,22.92375025
101.510715,23.81395819,22.92378283
101.5118655,23.81395819,22.92383495
101.5130342,23.81395819,22.92451882
101.6731147,23.81395819,22.92461158
101.6738808,23.81395819,22.9246423
101.6747949,23.81395819,22.9247015
101.6754718,23.81395819,22.92471057
101.6762453,23.81395819,22.92475033
101.6773463,23.81395819,22.9247543
101.6786249,23.81395819,22.92476587
101.6800185,23.81395819,22.92587462
101.9250784,23.81395819,22.92588739
101.925817,23.81395819,22.92591142
101.9264856,23.81395819,22.92592197
101.9272207,23.81395819,22.9259724
101.9283797,23.81395819,22.92599049
101.9290938,23.81395819,22.92599297
101.9299897,23.81395819,22.92602694
101.9315753,23.81395819,22.92669973
102.1475263,23.81395819,22.92676582
102.148668,23.81395819,22.92676582
102.1487188,23.81395819,22.92678927
102.1499678,23.81395819,22.92682838
102.151385,23.81395819,22.92683812
102.1527118,23.81395819,22.9268905
102.1539633,23.81395819,22.92689648
102.155253,23.81395819,22.92691204
102.15663,23.81395819,22.92802978
102.326369,23.81395819,22.92814114
102.3276124,23.81395819,22.92820736
102.3288394,23.81395819,22.92825906
102.3303297,23.81395819,22.928319
102.3317807,23.81395819,22.92832289
102.333207,23.81395819,22.92833353
102.334465,23.81395819,22.92834373
102.335912,23.81395819,22.9294113
102.4915756,23.81395819,22.92941967
102.4924963,23.81395819,22.92950991
102.4936527,23.81395819,22.92950991
102.493723,23.81395819,22.92952427
102.4947511,23.81395819,22.92954158
102.4960155,23.81395819,22.92957144
102.4975322,23.81395819,22.92959847
102.4987495,23.81395819,22.9296174
102.4997102,23.81395819,22.93065442
102.6614607,23.81395819,22.93069723
102.6624388,23.81395819,22.93072561
102.6632989,23.81395819,22.93078006
102.6646992,23.81395819,22.93078477
102.6657878,23.81395819,22.93081809
102.6667409,23.81395819,22.93086849
102.6681127,23.81395819,22.93089739
102.6694224,23.81395819,22.93181321
102.8757971,23.81395819,22.93188949
102.8772235,23.81395819,22.93199082
102.877986,23.81395819,22.93201223
102.8786641,23.81395819,22.93215913
102.8793475,23.81395819,22.93221843
102.8803608,23.81395819,22.93224769
102.8813183,23.81395819,22.93228487
102.8822941,23.81395819,22.93315268
103.0480125,23.81395819,22.93323757
103.0489765,23.81395819,22.93328284
103.0496849,23.81395819,22.93334232
103.0506712,23.81395819,22.93335993
103.0515006,23.81395819,22.93338062
103.0526416,23.81395819,22.93343396
103.0535598,23.81395819,22.9334737
103.054505,23.81395819,22.93440474
103.2476353,23.81395819,22.93444244
103.2489123,23.81395819,22.93445409
103.2496521,23.81395819,22.9344693
103.2504615,23.81395819,22.93447931
103.2511438,23.81395819,22.93453504
103.2518997,23.81395819,22.93456568
103.2525788,23.81395819,22.93457976
103.253424,23.81395819,22.93573324
103.4242645,23.81395819,22.9357981
103.4250209,23.81395819,22.93579974
103.4256825,23.81395819,22.93585776
103.4264137,23.81395819,22.93590892
103.4271727,23.81395819,22.9359231
103.4279083,23.81395819,22.93594215
103.4286862,23.81395819,22.93594404
103.4295557,23.81395819,22.93709961
103.5941108,23.81395819,22.93713207
103.5954503,23.81395819,22.93716604
103.596257,23.81395819,22.93722317
103.5975268,23.81395819,22.937232
103.598782,23.81395819,22.93727442
103.5996443,23.81395819,22.93728724
103.6004355,23.81395819,22.93732711
103.6013441,23.81395819,22.9383761
103.778839,23.81395819,22.9384887
103.7803869,23.81395819,22.93852052
103.7817091,23.81395819,22.938632
103.782657,23.81395819,22.93865096
103.7834728,23.81395819,22.93867918
103.7843738,23.81395819,22.93868239
103.7851921,23.81395819,22.93869936
103.7861818,23.81395819,22.93975647
103.9654438,23.81395819,22.93983889
103.966386,23.81395819,22.93991482
103.967585,23.81395819,22.93993281
103.9686043,23.81395819,22.93994224
103.9697372,23.81395819,22.93996693
103.9710309,23.81395819,22.93997003
103.9722713,23.81395819,22.93997148
103.9737179,23.81395819,22.94120181
104.1529806,23.81395819,22.94120447
104.1544055,23.81395819,22.94124622
104.1557847,23.81395819,22.94128292
104.1567178,23.81395819,22.9412926
104.1580244,23.81395819,22.94131361
104.1591787,23.81395819,22.9413444
104.1602856,23.81395819,22.94141955
104.1611273,23.81395819,22.94230022
104.3663392,23.81395819,22.94231052
104.3673602,23.81395819,22.94231379
104.368169,23.81395819,22.94235367
104.3689584,23.81395819,22.94237883
104.3697486,23.81395819,22.94238617
104.3705235,23.81395819,22.94239466
104.371382,23.81395819,22.94242388
104.3722672,23.81395819,22.94355757
104.5474293,23.81395819,22.94359442
104.5485392,23.81395819,22.94363696
104.549285,23.81395819,22.94366856
104.5503804,23.81395819,22.94368546
104.5515849,23.81395819,22.94373193
104.5528355,23.81395819,22.94373556
104.5539942,23.81395819,22.94376423
